Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Has Mortgage,Personal Loan
46,21,34,90034,1,0.1,1,124,0,0,1,0,True,0
35,10,23,94501,4,0.2,3,0,0,0,1,0,False,0
42,16,13,91711,1,0.2,1,0,0,0,1,0,False,0
58,34,55,90032,1,0.8,1,168,0,0,1,1,True,0
33,7,43,96064,4,0.8,1,0,0,0,0,0,False,0
40,16,65,90095,2,3.2,1,0,0,0,1,0,False,0
62,38,58,94720,4,1.2,2,228,0,0,0,1,True,0
44,20,119,92677,2,7.5,1,239,0,0,1,0,True,0
28,3,115,92333,4,3.1,2,0,0,0,0,0,False,1
34,8,11,91320,4,0.3,1,0,1,1,1,1,False,0
40,15,84,94521,1,3.7,3,0,0,0,1,0,False,0
47,23,34,91711,4,0.6,1,0,0,1,1,1,False,0
39,14,24,94305,2,0.3,2,0,0,0,0,0,False,0
52,27,34,93117,2,0.7,2,114,0,0,1,1,True,0
34,9,138,94720,2,7.8,1,227,0,0,1,0,True,0
40,15,21,90034,2,0.0,3,0,0,0,1,0,False,0
46,22,72,91711,4,1.4,2,149,0,0,1,1,True,0
26,1,88,94025,2,1.8,2,0,0,0,0,0,False,0
39,13,88,94117,4,1.4,2,0,0,0,1,1,False,0
58,32,44,92182,3,2.2,3,0,0,0,0,0,False,0
51,27,80,90032,1,2.6,2,0,0,0,1,1,False,0
52,26,80,94709,3,0.8,1,0,0,0,0,0,False,0
61,36,85,94998,3,1.8,2,0,0,0,0,0,False,0
66,40,42,92103,2,0.7,3,138,0,0,0,1,True,0
59,35,74,94402,4,2.3,3,0,0,0,0,0,False,0
55,30,81,90254,4,3.8,2,0,0,0,1,0,False,0
58,34,10,92521,4,0.7,1,0,0,0,0,0,False,0
40,14,39,93117,1,2.0,1,0,0,0,1,0,False,0
30,4,18,90277,2,0.3,2,0,0,0,1,0,False,0
59,35,73,90009,4,2.3,3,0,0,0,0,0,False,0
63,38,31,92037,1,1.1,3,125,0,0,1,0,True,0
48,24,18,94304,4,0.2,1,0,0,0,1,1,False,0
64,39,42,92068,3,0.5,2,116,0,0,1,0,True,0
61,31,154,94555,3,7.5,3,351,0,1,1,1,True,1
51,25,68,92647,2,1.5,2,117,0,0,0,1,True,0
49,23,140,90504,1,1.9,3,0,0,0,0,1,False,1
50,25,40,95820,1,1.3,2,0,0,0,1,1,False,0
64,39,103,90304,1,0.8,3,0,0,0,1,1,False,0
30,5,171,94025,2,1.9,2,0,0,0,0,0,False,1
55,25,44,92093,3,1.0,3,0,0,0,1,0,False,0
35,10,182,95051,1,0.3,2,229,0,1,1,1,True,1
43,18,38,94309,1,0.5,3,144,0,0,1,0,True,0
54,30,23,94608,2,0.4,1,0,0,0,0,0,False,0
41,17,83,94025,4,2.67,1,0,0,0,1,0,False,0
42,17,61,94998,3,0.5,3,0,0,0,1,0,False,0
38,14,82,95616,4,2.67,1,0,0,0,0,0,False,0
58,32,41,93401,3,2.2,3,148,0,0,1,1,True,0
59,35,42,91711,4,0.4,1,0,0,0,1,0,False,0
45,19,31,95616,3,0.5,2,0,0,0,1,1,False,0
63,38,32,94015,1,1.5,2,0,0,0,0,0,False,0
38,11,75,94305,3,2.33,2,0,0,0,1,0,False,0
50,25,21,90274,2,0.7,3,129,0,0,0,0,True,0
50,26,38,95039,4,0.9,2,0,0,0,1,0,False,0
51,25,33,93033,1,1.4,3,0,0,0,1,1,False,0
47,22,35,94304,2,1.3,1,0,0,0,1,0,False,0
38,14,39,93118,1,2.0,2,0,0,0,1,0,False,0
59,35,131,91360,1,3.8,1,0,0,0,1,1,False,0
29,3,65,94132,4,1.8,2,244,0,0,0,0,True,0
39,13,21,95518,3,0.2,2,0,0,0,1,0,False,0
26,0,19,93014,1,0.1,2,121,0,0,1,0,True,0
39,15,25,93023,1,1.4,3,0,0,0,0,0,False,0
40,16,83,95064,4,0.2,3,0,0,0,0,0,False,0
46,20,72,93108,2,0.8,3,0,0,0,1,1,False,0
64,38,79,94024,2,2.8,1,179,0,0,0,0,True,0
32,7,64,92630,2,0.1,1,0,0,0,1,1,False,0
57,33,45,92346,4,1.5,1,204,0,0,1,0,True,0
66,41,145,90009,1,2.5,1,0,0,0,1,0,False,0
32,6,99,92101,2,1.5,3,0,0,0,0,1,False,0
56,31,80,92069,4,1.3,3,0,0,0,1,0,False,0
44,20,101,92717,3,4.4,2,82,0,0,0,0,True,1
52,28,18,91301,1,0.3,1,120,0,0,1,0,True,0
54,30,64,95126,1,1.8,3,227,0,0,0,1,True,0
42,17,98,92866,2,0.4,1,275,0,0,1,0,True,0
53,28,74,91711,3,2.0,2,0,1,0,0,0,False,0
31,5,49,94114,4,1.8,3,0,0,0,1,1,False,0
46,20,74,90064,3,0.7,2,0,0,0,1,1,False,0
43,17,44,94611,1,0.2,1,0,1,1,1,0,False,0
59,33,42,95630,1,0.8,2,0,0,0,1,0,False,0
56,30,75,91910,1,1.9,2,125,0,0,1,0,True,0
33,7,21,90095,1,0.6,3,0,1,0,0,0,False,0
57,33,24,94501,1,0.1,2,0,0,0,0,0,False,0
41,15,75,95010,1,1.5,3,0,0,0,1,0,False,0
56,31,11,92374,2,0.2,3,90,0,0,0,0,True,0
24,-3,41,91768,4,1.0,3,0,0,0,1,0,False,0
30,5,41,95051,4,1.7,2,0,0,0,1,0,False,0
27,3,104,92007,2,2.5,1,184,1,0,1,0,True,0
47,20,38,92115,3,2.5,2,0,0,0,0,0,False,0
46,22,52,95814,2,2.1,3,221,0,0,0,0,True,0
35,9,28,94546,1,0.6,3,0,0,0,0,1,False,0
58,32,42,95020,3,1.4,3,158,0,0,0,1,True,0
46,20,118,93009,1,5.7,1,0,0,1,1,1,False,0
47,22,53,92677,4,1.9,3,98,1,1,0,1,True,0
29,4,110,92096,4,2.5,3,0,0,0,0,0,False,1
41,15,54,91775,3,2.1,1,0,0,0,1,0,False,0
32,8,43,95023,1,2.1,3,0,0,0,0,1,False,0
39,13,52,94720,1,2.0,1,0,0,0,0,1,False,0
57,33,95,95054,2,1.6,1,0,0,0,0,0,False,0
51,26,52,92521,4,1.8,3,0,0,0,1,0,False,0
44,19,62,93106,3,0.8,3,0,0,0,0,1,False,0
54,28,64,90095,2,0.8,3,0,1,0,1,0,False,0
28,3,161,92646,4,1.7,3,422,0,1,1,1,True,1
57,32,43,92704,2,2.1,3,166,0,0,1,0,True,0
39,13,69,92096,3,0.1,1,247,0,0,0,0,True,0
59,35,174,92660,1,4.7,1,0,0,0,1,1,False,0
59,35,91,95008,2,1.6,1,0,1,0,0,1,False,0
38,13,169,92093,1,6.8,3,0,0,1,1,1,False,1
27,1,83,91775,4,2.1,3,0,0,0,1,1,False,0
28,2,63,91116,2,1.6,3,0,0,0,1,0,False,0
34,9,31,92521,4,1.1,3,85,1,1,1,1,True,0
39,13,32,90747,2,0.8,3,0,0,0,1,0,False,0
44,18,75,95131,1,0.7,3,0,0,0,0,1,False,0
48,22,163,95819,1,2.4,1,396,0,0,1,0,True,0
35,11,41,94720,1,2.4,2,0,0,0,0,0,False,0
42,18,89,94539,4,0.8,1,184,0,0,0,0,True,0
52,27,113,92038,1,0.1,3,0,0,0,0,0,False,0
58,34,82,94025,1,4.3,1,263,0,0,0,0,True,0
33,7,100,94025,1,2.7,2,126,0,0,1,0,True,0
59,34,42,94928,3,1.5,1,0,1,1,0,1,False,0
51,27,75,95828,1,2.7,1,0,0,0,0,0,False,0
62,36,28,95020,3,0.7,2,0,0,0,1,0,False,0
64,39,73,94025,3,2.2,1,0,1,0,0,1,False,0
31,7,35,91745,2,1.0,2,0,0,0,0,1,False,0
52,28,55,94596,1,1.6,3,0,0,0,0,0,False,0
57,32,60,93407,3,1.7,1,0,1,1,1,1,False,0
30,6,25,94304,3,1.0,2,135,0,0,0,1,True,0
46,21,34,90840,2,1.3,1,116,0,0,0,0,True,0
65,39,18,94923,2,0.4,1,0,1,1,1,1,False,0
52,22,22,90049,4,0.4,3,0,0,0,1,1,False,0
35,10,78,94105,1,2.6,2,0,0,0,1,0,False,0
40,16,60,94501,2,3.2,1,0,0,0,0,0,False,0
32,8,98,95054,2,2.0,2,175,0,0,1,0,True,0
43,19,60,94104,3,2.1,3,0,0,0,1,0,False,0
31,5,28,92037,4,0.8,1,0,0,0,0,0,False,0
38,13,12,94143,2,0.3,2,104,1,0,1,0,True,0
61,36,188,91360,1,9.3,2,0,0,0,0,0,False,1
52,26,104,94025,2,2.4,2,0,0,0,1,1,False,0
42,17,108,95120,3,1.0,1,383,0,0,1,0,True,0
51,25,65,94143,3,0.7,2,0,0,0,0,0,False,0
51,25,32,91605,2,0.4,3,0,0,0,1,0,False,0
40,16,34,93561,1,0.7,1,0,0,0,1,1,False,0
46,21,44,95112,1,0.3,1,110,1,0,1,0,True,0
36,11,184,91304,2,5.1,2,0,0,0,0,0,False,1
41,14,9,91330,3,1.0,2,0,0,0,0,0,False,0
32,7,185,92009,2,6.7,1,0,0,1,1,1,False,0
57,33,64,94132,4,2.2,1,0,0,0,1,0,False,0
65,40,89,90291,1,4.1,1,299,0,1,1,0,True,1
43,19,60,94301,2,2.5,1,0,1,0,0,0,False,0
53,29,94,92103,4,1.0,2,0,0,0,1,0,False,0
55,30,22,92121,1,1.5,2,91,0,0,0,1,True,0
51,27,42,90245,4,0.1,3,0,0,0,0,0,False,0
48,23,75,94111,4,3.6,3,0,0,0,1,1,False,0
32,8,65,95134,1,1.2,1,268,0,0,1,0,True,0
62,32,19,92109,1,1.5,3,0,1,0,0,0,False,0
27,2,45,94305,2,1.7,2,0,0,0,0,1,False,0
23,-3,55,92704,3,2.4,2,145,0,0,1,0,True,0
31,1,68,95045,4,4.0,3,0,0,0,1,0,False,0
47,20,81,94301,1,2.67,2,0,0,0,1,0,False,0
33,9,19,95370,2,1.0,2,92,0,0,1,0,True,0
32,6,18,92007,2,0.3,2,0,0,0,1,0,False,0
62,37,169,95014,3,5.0,2,184,0,1,1,1,True,1
58,33,75,90034,2,0.0,3,0,0,0,1,0,False,0
63,37,20,94704,2,0.4,1,76,0,0,0,0,True,0
42,18,39,96091,3,2.1,3,0,0,0,0,0,False,0
53,27,60,90049,1,0.2,1,0,0,0,1,0,False,0
60,35,55,92807,3,0.5,2,172,0,0,0,0,True,0
50,26,42,91784,2,1.0,3,78,1,0,1,0,True,0
41,15,158,94304,1,4.7,2,0,1,1,0,1,False,1
62,36,30,94720,3,0.7,2,0,0,0,1,0,False,0
48,23,8,92866,1,0.4,3,0,0,0,0,1,False,0
46,21,170,95136,2,2.8,1,0,0,0,0,0,False,0
41,17,99,92096,2,1.8,2,0,0,0,1,1,False,0
30,6,45,95819,1,1.8,2,0,0,0,1,0,False,0
65,40,118,94104,1,1.3,1,333,0,1,1,1,True,0
35,10,105,92780,1,4.6,1,0,0,0,0,0,False,0
44,18,53,94608,1,0.2,1,0,0,0,1,0,False,0
44,19,83,92121,4,0.4,1,141,0,0,0,0,True,0
43,18,35,92647,1,0.6,3,0,0,0,0,0,False,0
28,4,83,92612,3,0.8,1,0,0,0,1,1,False,0
37,11,81,95123,3,0.9,2,0,0,0,1,1,False,0
29,3,123,92821,3,5.6,3,428,0,0,1,0,True,1
54,28,33,94111,2,0.7,2,0,0,0,0,1,False,0
43,17,91,91311,1,5.7,1,0,0,0,1,0,False,0
49,23,82,91902,2,2.4,2,0,0,0,0,0,False,0
45,21,115,91320,2,3.3,1,85,0,0,1,0,True,0
54,28,45,95008,3,1.4,1,0,0,0,0,1,False,0
57,32,113,91768,1,0.1,3,0,0,0,1,0,False,0
39,13,39,92103,2,0.8,3,0,0,0,0,0,False,0
28,2,182,92660,3,7.2,2,442,0,1,1,1,True,1
60,35,119,90266,2,3.9,1,0,1,0,1,0,False,0
60,35,153,95136,3,2.0,3,0,0,0,0,1,False,1
27,3,82,94305,2,0.2,1,0,0,0,0,1,False,0
35,9,100,94112,1,2.7,2,0,0,0,0,0,False,0
43,19,114,92325,1,1.7,1,0,0,0,1,0,False,0
30,4,40,90095,1,0.3,1,0,0,0,1,0,False,0
50,24,22,93943,1,0.3,3,0,0,0,0,1,False,0
57,32,64,95138,3,1.6,3,0,0,0,1,0,False,0
48,22,79,95747,3,0.7,2,0,0,0,1,0,False,0
31,6,44,94720,4,0.8,1,0,0,0,0,0,False,0
55,30,39,92647,2,1.9,2,0,0,0,0,0,False,0
34,10,45,92038,1,1.7,1,84,0,0,0,0,True,0
32,8,8,92093,4,0.7,2,0,1,0,1,0,False,0
57,32,30,94024,2,2.0,2,0,0,0,0,0,False,0
40,14,92,90024,4,1.4,2,0,0,0,1,0,False,0
51,27,12,95818,4,1.0,1,0,1,0,1,0,False,0
30,5,38,95064,4,2.0,2,0,1,0,0,0,False,0
58,33,53,91030,4,2.1,1,0,0,0,1,0,False,0
35,10,79,94720,4,2.1,3,182,0,0,1,0,True,0
46,21,154,90245,2,2.8,1,94,0,0,0,0,True,0
49,23,12,94720,2,0.1,3,0,1,1,1,0,False,0
49,24,138,93111,2,2.2,2,0,0,0,1,0,False,1
45,20,22,90230,1,0.1,1,0,0,0,0,0,False,0
43,19,28,94303,4,0.3,1,87,0,0,0,0,True,0
57,32,70,90024,3,1.6,3,0,0,0,0,0,False,0
58,32,111,90212,2,1.4,1,298,0,0,1,0,True,0
47,23,89,94920,1,2.6,2,0,1,1,1,1,False,0
39,14,61,94005,3,0.5,3,137,0,0,1,0,True,0
49,24,13,95929,2,0.0,1,0,0,0,1,0,False,0
29,5,31,96064,4,0.4,2,161,0,0,1,1,True,0
53,29,20,94131,1,0.2,1,0,1,1,1,1,False,0
36,12,89,91304,2,2.7,1,0,0,0,0,0,False,0
42,18,43,91107,1,0.3,3,158,0,0,0,0,True,0
66,41,144,94306,1,2.5,1,0,1,1,1,1,False,0
29,5,162,94022,1,4.3,1,0,0,0,0,1,False,0
63,33,178,91768,4,9.0,3,0,0,0,0,0,False,1
27,2,110,95670,4,1.8,3,190,0,0,1,0,True,0
67,43,79,95616,4,1.7,2,215,0,1,1,1,True,0
48,23,173,94546,3,0.2,1,0,0,1,1,1,False,1
33,8,162,94960,1,8.6,1,0,0,1,1,1,False,0
30,4,11,95054,1,0.1,2,0,0,0,1,1,False,0
40,16,138,92121,2,6.1,1,0,0,0,1,0,False,0
52,28,21,94035,2,0.4,1,0,1,0,1,0,False,0
32,7,35,92521,3,1.3,1,116,0,0,0,1,True,0
29,3,190,94080,2,4.5,1,0,0,0,1,0,False,0
65,39,25,95370,2,0.4,1,113,0,0,1,0,True,0
54,29,68,94998,3,1.6,3,0,0,0,1,1,False,0
57,33,25,92064,2,1.0,1,0,0,0,1,0,False,0
27,2,68,94025,3,2.6,3,203,1,0,0,0,True,0
38,14,74,90274,1,3.6,2,0,0,0,1,1,False,0
49,23,33,90245,1,0.3,3,0,0,1,1,1,False,0
29,5,149,94611,1,1.5,1,0,0,0,1,0,False,0
60,35,38,94701,3,0.5,2,0,0,0,1,1,False,0
41,15,120,94521,1,5.2,1,0,0,0,1,0,False,0
52,26,112,92120,1,2.4,1,0,1,1,1,1,False,0
52,28,11,95817,3,0.4,1,0,1,0,0,0,False,0
29,3,103,90049,4,3.4,1,0,0,0,1,0,False,1
30,5,83,93101,4,1.8,3,0,0,0,0,1,False,0
29,3,175,90095,3,3.3,3,329,0,0,1,0,True,1
61,35,91,95136,2,2.0,1,0,0,0,1,0,False,0
57,32,44,93407,3,0.5,2,0,0,0,1,0,False,0
24,-1,38,92612,4,0.6,2,0,0,0,1,0,False,0
58,33,73,93109,4,0.7,1,241,0,0,0,0,True,0
33,9,83,93943,1,0.1,1,0,0,0,1,0,False,0
40,15,40,92096,2,2.2,3,107,0,0,1,0,True,0
57,32,80,92606,3,1.6,3,144,0,0,1,1,True,0
38,12,58,95054,2,2.8,1,0,0,0,1,0,False,0
47,23,75,93106,1,2.6,2,0,0,0,0,1,False,0
29,3,35,94040,2,0.3,1,88,0,1,1,1,True,0
48,22,39,94065,1,1.2,2,0,0,0,0,0,False,0
39,13,81,94309,2,2.8,1,0,0,0,1,0,False,0
28,3,45,91105,4,1.7,2,95,0,0,0,0,True,0
31,7,42,95822,1,2.4,2,0,0,0,1,1,False,0
57,33,79,94588,1,2.7,2,294,0,0,1,1,True,0
33,7,115,93305,1,2.7,2,283,0,0,1,0,True,0
28,3,118,91902,3,2.4,2,161,0,0,0,0,True,1
56,32,158,94588,3,3.7,3,0,0,0,1,0,False,1
43,17,21,95351,3,1.5,1,0,0,0,0,0,False,0
61,36,10,91365,4,0.4,2,0,0,0,1,0,False,0
30,6,141,95014,2,4.33,1,0,0,0,0,0,False,0
62,37,83,91754,3,1.8,2,187,1,0,0,0,True,0
64,38,168,94061,4,5.7,3,0,0,0,1,0,False,1
40,15,180,90095,1,4.1,1,0,0,0,0,0,False,0
30,5,122,94545,2,3.1,1,0,0,0,0,0,False,0
32,7,35,96651,3,1.3,1,108,0,0,0,1,True,0
65,41,134,91942,3,3.9,3,121,0,0,1,0,True,1
32,6,44,94608,4,0.2,1,0,1,1,1,1,False,0
59,35,40,94536,4,0.4,1,0,0,0,0,0,False,0
51,25,185,94117,1,1.7,1,0,0,0,0,0,False,0
57,33,43,91016,3,1.5,1,168,0,0,0,1,True,0
40,14,58,90245,4,0.2,3,0,0,0,1,0,False,0
52,27,15,91320,4,0.8,1,101,0,0,0,0,True,0
39,9,32,91016,3,2.0,3,0,0,0,1,0,False,0
46,22,19,92870,3,0.5,1,0,0,0,1,0,False,0
42,18,110,94720,2,6.1,1,182,0,0,1,0,True,0
64,40,43,95014,1,1.9,2,0,0,0,1,0,False,0
62,37,83,93657,4,0.1,2,0,0,0,0,0,False,0
29,5,31,95039,1,1.8,2,0,0,0,1,1,False,0
48,22,128,94608,1,5.7,1,0,1,0,0,0,False,0
41,16,15,94124,2,0.3,2,83,0,0,0,0,True,0
35,8,30,95014,4,1.0,2,0,1,0,0,0,False,0
41,17,40,93117,2,2.5,1,0,0,1,1,1,False,0
55,30,58,92028,4,0.9,1,0,0,0,1,1,False,0
45,21,83,94105,4,2.0,3,0,0,0,1,0,False,0
49,24,91,95822,1,2.8,2,0,0,0,0,0,False,0
28,4,32,90095,3,1.0,2,0,0,0,0,0,False,0
50,24,62,94550,2,0.8,3,0,0,0,1,0,False,0
34,8,165,91107,1,7.0,3,541,0,0,0,0,True,1
36,9,40,92518,2,1.67,2,129,1,0,1,0,True,0
25,0,91,95039,2,1.8,2,321,0,0,0,0,True,0
31,7,135,94901,4,3.8,2,0,0,1,1,1,False,1
54,29,65,94545,4,1.8,3,0,0,0,0,1,False,0
55,30,35,94025,1,1.5,2,118,0,0,0,1,True,0
54,28,49,90073,4,2.8,2,0,1,0,0,0,False,0
36,11,103,93555,1,4.6,1,255,0,0,1,0,True,0
26,0,54,94706,3,0.3,3,0,0,0,1,0,False,0
28,2,149,94720,2,7.2,1,0,0,0,1,0,False,0
33,9,10,90005,4,1.0,1,81,0,0,0,1,True,0
33,9,145,94303,2,4.33,1,277,0,0,0,1,True,0
36,12,18,95521,4,1.0,1,0,0,0,1,1,False,0
60,36,31,95051,3,0.4,2,0,0,0,1,1,False,0
42,17,95,90095,3,0.5,3,0,0,0,0,0,False,0
43,18,41,92831,1,0.3,3,0,0,0,1,0,False,0
37,11,14,90740,3,0.1,2,113,0,0,1,0,True,0
48,24,58,94005,2,1.7,1,0,0,0,0,0,False,0
28,4,85,94709,3,2.5,1,0,0,0,1,0,False,0
57,32,33,91745,1,1.5,2,0,0,0,1,0,False,0
54,28,140,91711,1,2.9,1,0,0,0,1,0,False,0
61,35,51,93555,3,1.4,3,0,0,0,1,0,False,0
34,10,54,92101,3,2.0,1,0,0,0,0,0,False,0
49,25,39,91125,3,1.9,2,0,0,0,0,0,False,0
43,18,41,94035,1,0.5,3,0,0,0,0,0,False,0
54,28,61,90601,3,3.0,2,0,0,0,1,1,False,0
44,18,90,95616,4,2.6,3,0,0,0,1,0,False,0
64,39,49,94591,2,1.5,1,0,1,0,1,0,False,0
36,11,195,95747,2,3.0,1,0,0,0,1,1,False,0
55,31,90,92868,1,2.7,2,0,0,0,1,1,False,0
41,17,28,95616,1,0.7,1,0,0,0,0,1,False,0
64,40,52,95060,2,1.1,1,226,0,0,0,0,True,0
39,15,52,92093,3,2.33,1,0,0,0,1,0,False,0
39,13,93,94720,1,1.5,3,0,0,0,0,1,False,0
55,30,82,93003,4,1.3,3,219,0,0,0,1,True,0
56,30,45,91103,4,0.7,2,0,0,0,0,1,False,0
33,8,39,94542,4,0.8,1,0,0,0,1,0,False,0
64,40,90,94028,2,0.0,3,134,0,0,0,0,True,0
27,2,170,95818,3,4.7,1,0,0,0,1,0,False,1
38,13,129,92037,4,0.3,3,75,0,0,1,0,True,1
62,36,83,93940,4,2.4,3,0,1,0,0,0,False,0
44,17,29,94706,3,1.0,2,0,0,0,1,1,False,0
39,15,128,92333,1,3.4,1,0,0,0,0,0,False,0
48,22,28,94720,1,1.4,3,75,0,0,1,0,True,0
42,17,73,90089,4,0.4,1,0,1,0,0,0,False,0
37,13,105,94066,1,0.8,2,0,0,0,0,1,False,0
57,27,90,91709,2,4.5,3,0,0,0,1,0,False,0
49,25,30,92093,4,0.6,1,0,0,0,0,0,False,0
28,2,31,90024,2,0.3,2,0,1,0,1,0,False,0
42,18,189,91605,2,7.6,1,0,0,0,1,0,False,0
54,29,58,92612,4,1.3,3,0,0,0,0,0,False,0
60,34,53,92717,1,0.8,2,0,1,0,0,1,False,0
34,8,52,95060,4,0.2,1,0,0,0,1,0,False,0
36,12,58,91320,1,3.6,2,0,0,0,0,0,False,0
47,22,40,94612,3,2.7,2,0,0,0,1,0,False,0
41,16,175,94304,2,1.1,3,0,0,0,1,0,False,1
26,1,102,95521,1,1.9,1,0,0,0,0,0,False,0
46,21,13,93117,2,0.7,3,0,0,0,1,0,False,0
39,14,89,95762,2,0.4,1,0,0,0,1,0,False,0
62,36,158,94301,2,6.3,3,0,0,0,1,0,False,1
59,34,14,93118,1,0.1,1,0,0,0,1,1,False,0
37,12,60,95616,4,2.1,3,217,0,0,1,0,True,0
58,28,81,91604,1,3.0,3,0,0,0,1,0,False,0
38,13,54,92028,3,0.7,2,196,0,0,0,0,True,0
53,29,95,94304,1,2.7,2,0,0,0,1,0,False,0
65,41,133,94904,4,2.0,1,0,0,0,0,1,False,1
30,6,52,92717,3,0.7,2,0,0,0,1,0,False,0
30,5,23,94304,2,0.9,3,0,1,0,1,0,False,0
67,42,51,94117,3,2.2,1,0,0,0,1,1,False,0
56,32,173,94022,1,4.6,2,88,0,1,1,0,True,1
53,23,58,94720,4,2.0,3,0,0,0,1,1,False,0
64,39,8,92104,3,0.1,3,87,0,0,0,1,True,0
30,4,110,93943,1,2.9,3,0,0,0,1,0,False,0
49,23,60,95023,3,0.7,2,142,0,0,1,1,True,0
36,11,44,91040,2,1.1,2,85,0,0,1,0,True,0
41,16,64,92325,3,0.5,3,0,0,0,0,0,False,0
50,25,15,92173,1,0.4,3,0,0,0,0,0,False,0
58,32,28,90095,2,0.3,1,148,0,0,0,0,True,0
64,39,182,93955,1,1.2,2,547,0,0,1,0,True,1
52,26,78,90720,3,3.0,2,0,0,0,0,1,False,0
34,8,38,94304,2,2.0,3,0,0,0,1,1,False,0
62,36,44,92867,2,0.3,1,0,0,0,0,0,False,0
32,6,98,95054,2,4.5,3,306,0,0,0,0,True,0
25,-1,113,94303,4,2.3,3,0,0,0,0,1,False,0
46,20,39,95054,1,0.2,1,0,0,0,0,0,False,0
65,41,83,94305,3,2.0,3,0,0,0,1,0,False,0
62,37,44,90401,1,1.1,3,0,0,0,0,0,False,0
34,9,198,95819,2,3.0,1,422,0,0,1,0,True,0
55,25,70,93720,3,1.4,3,0,0,0,1,0,False,0
36,11,90,94709,1,2.8,1,0,0,0,1,0,False,0
33,8,65,90027,2,0.1,1,89,0,0,1,0,True,0
42,17,53,93023,4,1.9,3,0,0,0,1,0,False,0
58,28,122,95136,1,3.0,3,115,0,0,1,0,True,1
44,20,130,92007,1,5.0,1,0,0,0,0,1,False,0
37,11,19,95054,3,0.2,2,0,0,0,1,0,False,0
60,34,83,94028,2,2.0,1,249,0,0,0,0,True,0
46,22,84,92692,4,2.0,3,0,0,0,1,0,False,0
30,6,83,93101,4,3.4,1,0,1,0,1,0,False,0
30,4,63,95008,4,2.2,2,0,1,0,1,0,False,0
51,26,90,94110,1,2.8,2,0,0,0,1,1,False,0
56,32,60,93106,1,1.8,3,227,0,0,1,0,True,0
48,23,63,94606,4,3.6,3,0,0,0,0,0,False,0
63,38,103,91103,1,2.5,1,0,0,0,1,0,False,0
56,30,29,94110,4,1.5,3,146,0,0,0,0,True,0
56,31,51,92028,3,1.7,1,0,0,0,1,1,False,0
44,19,78,92064,2,3.8,3,268,0,0,0,0,True,0
33,9,50,94305,1,2.4,2,0,0,0,0,0,False,0
66,41,70,93711,3,2.2,1,0,0,0,0,0,False,0
27,2,85,94117,1,1.9,1,0,0,0,1,1,False,0
44,19,74,90041,4,1.9,3,0,0,0,0,0,False,0
52,28,38,95064,4,0.9,2,0,0,0,0,1,False,0
49,23,129,94085,1,0.3,1,0,0,0,1,1,False,0
64,39,24,94117,4,0.6,2,0,0,0,0,0,False,0
46,20,54,91107,1,0.7,3,154,0,0,1,1,True,0
30,4,50,91030,1,1.5,1,0,0,0,0,0,False,0
37,12,194,91380,4,0.2,3,211,1,1,1,1,True,1
61,37,45,94610,1,0.8,1,0,0,0,0,0,False,0
38,14,49,90740,3,2.8,1,0,0,0,0,0,False,0
43,17,124,94117,1,5.2,1,0,0,0,0,0,False,0
26,2,48,90503,3,0.7,2,0,0,0,1,0,False,0
43,18,50,91006,4,1.9,3,0,0,0,0,0,False,0
59,35,25,95827,2,0.3,1,75,0,0,1,0,True,0
30,5,73,90065,1,2.6,2,133,0,0,1,0,True,0
59,35,52,95616,4,1.5,1,0,0,0,1,1,False,0
25,-1,69,92691,3,0.3,3,0,0,0,1,0,False,0
61,35,61,92177,3,2.2,3,117,0,0,1,1,True,0
27,3,81,90291,3,1.5,1,307,1,1,1,1,True,0
53,27,101,90245,4,4.9,1,0,0,0,1,0,False,0
44,19,82,95521,2,0.4,1,0,0,0,1,1,False,0
30,4,25,92173,2,0.3,1,0,1,0,1,0,False,0
25,1,113,95023,2,0.2,1,0,0,0,1,1,False,0
53,28,48,92029,2,1.9,2,0,0,0,1,0,False,0
62,38,83,92521,1,1.8,3,0,0,0,1,0,False,0
32,8,44,91401,1,1.8,2,192,0,0,1,0,True,0
30,5,109,94305,4,2.2,2,103,0,0,0,1,True,0
50,24,30,91768,4,0.1,1,161,0,0,1,1,True,0
56,32,84,93407,1,4.3,1,0,0,0,1,1,False,0
51,25,181,93106,1,1.7,1,0,0,0,1,1,False,0
37,12,175,92037,2,7.8,1,297,0,0,1,1,True,0
36,12,51,92521,3,2.0,1,214,0,0,1,0,True,0
51,25,175,90089,3,0.7,1,312,0,0,0,0,True,1
40,15,73,92029,3,3.0,1,0,0,0,1,1,False,0
38,14,122,95819,2,8.0,1,0,0,0,1,1,False,0
54,30,112,94920,2,6.8,1,0,0,0,1,0,False,0
31,6,72,94583,1,2.6,2,0,0,0,1,0,False,0
59,33,63,90044,1,1.6,1,0,0,0,1,1,False,0
50,24,40,93460,4,2.6,1,89,0,0,1,0,True,0
56,32,38,93311,4,1.3,1,166,0,0,1,1,True,0
44,19,70,92399,1,0.2,2,230,1,0,0,0,True,0
32,6,31,92675,1,0.3,1,0,0,0,0,0,False,0
55,30,99,91768,1,0.1,3,0,0,0,0,0,False,0
46,21,99,90277,2,3.8,3,194,0,0,1,0,True,0
47,22,81,94123,1,2.9,1,0,0,0,0,1,False,0
60,35,22,92660,1,1.3,1,80,0,0,0,0,True,0
